id,title,original_title,status,release_date,company,revenue,budget,adult,belongs_to_collection,original_language,popularity,country,runtime,spoken_languages,tagline,video,vote_average,vote_count
127560,The Railway Man,The Railway Man,Released,2013-12-26,,22309223.0,18000000,False,False,en,6.0994209999999995,,116.0,1,Revenge is never a straight line.,False,6.7,277.0
118289,Diana,Diana,Released,2013-09-19,,21766271.0,15000000,False,False,en,5.348746,,113.0,1,The legend is never the whole story,False,5.3,180.0
159128,We Are What We Are,We Are What We Are,Released,2013-09-27,,81381.0,0,False,False,en,7.859837,,105.0,1,Blood is the strongest bond.,False,5.5,192.0
225235,The Geographer Drank His Globe Away,Географ глобус пропил,Released,2013-07-26,,4037782.0,0,False,False,ru,1.99353,,120.0,1,,False,7.3,23.0
168530,Ride Along,Ride Along,Released,2014-01-07,,153997819.0,25000000,False,True,en,9.895752,,99.0,1,Propose to this cop's sister? Rookie mistake.,False,6.1,867.0
137094,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,Released,2014-01-15,,50549107.0,60000000,False,True,en,11.234862,,105.0,1,Trust no one.,False,5.9,1194.0
157350,Divergent,Divergent,Released,2014-03-14,,288747895.0,85000000,False,True,en,21.572585,,139.0,1,What makes you different makes you dangerous.,False,6.9,4784.0
102207,HOUBA! On the Trail of the Marsupilami,Sur la Piste du Marsupilami,Released,2012-04-03,,48600000.0,50000000,False,False,fr,10.409049000000001,,105.0,1,,False,5.0,214.0
79316,Devil's Due,Devil's Due,Released,2014-01-08,,36433975.0,7000000,False,False,en,10.591125,,89.0,1,The Devil Always Gets His Due,False,4.4,218.0
2442,The Final Cut,The Final Cut,Released,1996-03-01,,551281.0,0,False,False,en,1.797462,,96.0,1,Three seconds.   Two wires.  One out.  No mistakes.,False,7.3,3.0
41374,The First Power,The First Power,Released,1990-04-06,,22424195.0,10000000,False,False,en,1.9429450000000001,,98.0,1,,False,4.7,15.0
159932,A Single Shot,A Single Shot,Released,2013-02-09,,18642.0,0,False,False,en,12.90146,,116.0,1,One Chance. One Secret. One Mistake,False,5.7,92.0
177047,Decoding Annie Parker,Decoding Annie Parker,Released,2014-05-02,,48390.0,2000000,False,False,en,3.8805410000000005,,91.0,1,"Everyone thought they were crazy, until they proved everyone wrong.",False,5.5,38.0
217993,Justice League: War,Justice League: War,Released,2014-02-02,,5155325.0,3500000,False,True,en,8.138622,,79.0,2,A time when heroes became legends.,False,7.0,234.0
185008,Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani,Released,2013-05-31,,46000000.0,7700000,False,False,hi,4.262544,,159.0,1,,False,7.1,80.0
92834,Vizontele Tuuba,Vizontele Tuuba,Released,2004-01-21,,13954476.0,3000000,False,False,en,0.808339,,111.0,1,O yaz şehre çok güzel şeyler geldi… Ama uzun süre kalamadılar…,False,6.5,9.0
126319,Ernest & Celestine,Ernest et Célestine,Released,2012-12-12,,8109160.0,12516654,False,False,fr,7.225778999999999,,78.0,1,"Bonnie and Clyde, Sid and Nancy...",False,7.6,148.0
100241,"I, Frankenstein","I, Frankenstein",Released,2014-01-22,,71154592.0,65000000,False,False,en,9.415817,,92.0,1,"In the battle between good and evil, an immortal holds the key",False,5.1,701.0
157099,Better Living Through Chemistry,Better Living Through Chemistry,Released,2014-03-14,,75143.0,5000000,False,False,en,7.392294000000001,,91.0,1,Happiness has no formula.,False,5.9,99.0
181886,Enemy,Enemy,Released,2013-12-31,,3396726.0,0,False,False,en,12.66992,,91.0,1,You can’t escape Yourself!,False,6.7,1326.0
171540,Big Bad Wolves,Mi mefahed mezeev hara,Released,2013-04-21,,33232.0,0,False,False,he,4.552786,,110.0,3,Some Men Are Created Evil,False,6.5,124.0
130150,Labor Day,Labor Day,Released,2013-12-27,,20275812.0,18000000,False,False,en,6.108646,,111.0,1,,False,6.7,306.0
157841,The Young and Prodigious T.S. Spivet,The Young and Prodigious T.S. Spivet,Released,2013-10-16,,9494789.0,33000000,False,False,en,6.839535000000001,,105.0,1,,False,6.7,234.0
19400,Gwendoline,Gwendoline,Released,1984-02-07,,1337274.0,0,False,False,en,2.520484,,88.0,2,,False,4.2,23.0
160068,Gloria,Gloria,Released,2013-02-10,,2107925.0,0,False,False,es,3.534494,,105.0,2,,False,6.2,56.0
152760,The Monuments Men,The Monuments Men,Released,2014-01-24,,154984035.0,70000000,False,False,en,11.132411,,118.0,4,It was the greatest art heist in history,False,5.8,1545.0
137106,The Lego Movie,The Lego Movie,Released,2014-02-06,,469160692.0,60000000,False,True,en,16.418132999999997,,100.0,1,The story of a nobody who saved everybody.,False,7.5,3127.0
97020,RoboCop,RoboCop,Released,2014-01-30,,242688965.0,120000000,False,True,en,10.246549,,102.0,1,We've got the future under control.,False,5.7,2385.0
209247,The Art of the Steal,The Art of the Steal,Released,2013-09-11,,64065.0,0,False,False,en,8.436614,,90.0,1,It takes a great artist to pull off the perfect con,False,6.1,221.0
249397,Nymphomaniac: Vol. II,Nymphomaniac: Vol. II,Released,2013-12-25,,2227167.0,0,False,True,da,9.594157000000001,,123.0,1,Forget About Love,False,6.6,820.0
144336,Sabotage,Sabotage,Released,2014-03-28,,17508518.0,35000000,False,False,en,6.966505000000001,,110.0,1,Leave no loose ends,False,5.5,560.0
141614,"Niko 2 - Little Brother, Big Trouble",Niko 2: Lentäjäveljekset,Released,2012-10-12,,17000000.0,0,False,True,en,3.232942,,79.0,1,Small things come in big packages,False,5.7,14.0
141043,A Long Way Down,A Long Way Down,Released,2014-03-20,,7176347.0,0,False,False,en,10.46897,,96.0,1,Every friendship has its ups and downs.,False,6.2,356.0
197082,Venus in Fur,La Vénus à la fourrure,Released,2013-05-28,,342183.0,0,False,False,fr,6.012005,,96.0,2,,False,7.2,192.0
157834,The Zero Theorem,The Zero Theorem,Released,2014-01-02,,770706.0,8500000,False,False,en,10.990614,,107.0,1,Nothing is Everything,False,5.9,383.0
226857,Endless Love,Endless Love,Released,2014-02-12,,34077920.0,20000000,False,False,en,8.757277,,103.0,1,Say Goodbye to Innocence,False,6.7,555.0
137321,Winter's Tale,Winter's Tale,Released,2014-02-13,,30800231.0,60000000,False,False,en,7.363527,,118.0,1,This is not a true story. This is true love.,False,6.0,501.0
146375,On the Other Side of the Tracks,De l'autre côté du périph,Released,2012-12-15,,25109572.0,0,False,False,fr,5.160049,,96.0,1,,False,5.4,204.0
157847,Joe,Joe,Released,2014-04-11,,2365467.0,4000000,False,False,en,13.784410999999999,,118.0,1,,False,6.5,346.0
20493,Love Story 2050,Love Story 2050,Released,2008-07-04,,5000000.0,20000000,False,False,hi,0.30498800000000004,,171.0,1,,False,3.6,8.0
210047,Cold Comes the Night,Cold Comes the Night,Released,2013-09-20,,16971.0,0,False,False,en,11.823936999999999,,90.0,1,Sometimes the fight of your life comes in the dead of night.,False,5.5,90.0
98162,The Painting,Le Tableau,Released,2011-11-22,,11229.0,0,False,False,fr,2.45174,,76.0,1,Break on through to the other side.,False,7.3,35.0
212721,Gerontophilia,Gerontophilia,Released,2013-08-28,,4793.0,0,False,False,en,2.815898,,90.0,1,Gerontophilia [jə-ˌrän-tō-ˈfil-ē-ə] noun - the love or sexual preference for the elderly.,False,6.7,24.0
222899,About Last Night,About Last Night,Released,2014-02-14,,49002684.0,12500000,False,False,en,9.543004,,100.0,1,It's about compromise. It's about love. It's about a good wingman.,False,6.0,217.0
120467,The Grand Budapest Hotel,The Grand Budapest Hotel,Released,2014-02-26,,174600318.0,30000000,False,False,en,14.442048000000002,,99.0,2,A perfect holiday without leaving home.,False,8.0,4644.0
225565,That Awkward Moment,That Awkward Moment,Released,2014-01-29,,26049082.0,8000000,False,False,en,8.060402999999999,,94.0,1,When you realize getting some means wanting more.,False,6.1,1020.0
157336,Interstellar,Interstellar,Released,2014-11-05,,675120017.0,165000000,False,False,en,32.213481,,169.0,1,Mankind was born on Earth. It was never meant to die here.,False,8.1,11187.0
192102,3 Days to Kill,3 Days to Kill,Released,2014-02-14,,52597999.0,28000000,False,False,en,17.861119,,113.0,1,,False,6.0,896.0
225574,Non-Stop,Non-Stop,Released,2014-01-26,,222809600.0,50000000,False,False,en,19.650229,,106.0,2,The hijacking was just the beginning.,False,6.8,2302.0
158907,Breathe In,Breathe In,Released,2013-01-18,,15000.0,0,False,False,en,6.437916,,98.0,1,,False,6.1,96.0
53182,300: Rise of an Empire,300: Rise of an Empire,Released,2014-03-05,,337580051.0,110000000,False,True,en,12.904677000000001,,102.0,1,Seize your glory!,False,6.1,2438.0
242076,The Bag Man,The Bag Man,Released,2014-02-28,,56574.0,0,False,False,en,10.896238,,108.0,1,The cat's in the bag.,False,5.2,134.0
248774,Obvious Child,Obvious Child,Released,2014-06-06,,3123963.0,0,False,False,en,6.480574,,83.0,1,,False,6.7,190.0
82703,Mr. Peabody & Sherman,Mr. Peabody & Sherman,Released,2014-02-07,,272912430.0,145000000,False,False,en,9.493838,,92.0,1,He's Leaving His Mark On History,False,6.7,861.0
97370,Under the Skin,Under the Skin,Released,2014-03-14,,5380251.0,13300000,False,False,en,6.707974,,108.0,1,A mysterious seductress preys upon the population of Scotland,False,6.0,1118.0
136797,Need for Speed,Need for Speed,Released,2014-03-13,,203277636.0,66000000,False,False,en,18.271383,,130.0,1,For honor. For love. For redemption.,False,6.1,1560.0
242042,Barefoot,Barefoot,Released,2014-02-02,,15071.0,6000000,False,False,en,5.939334,,90.0,1,She's stepping out into the world.,False,6.3,210.0
177494,Veronica Mars,Veronica Mars,Released,2014-03-13,,3485127.0,6000000,False,False,en,7.510159,,107.0,1,She thought she was out,False,6.5,482.0
209403,Bad Words,Bad Words,Released,2013-09-06,,7800000.0,9500000,False,False,en,5.8471660000000005,,88.0,1,The end justifies the means,False,6.4,335.0
235260,Son of God,Son of God,Released,2014-02-28,,67800064.0,22000000,False,False,en,6.477291999999999,,138.0,2,Their Empire. His Kingdom.,False,5.9,83.0
96920,Repentance,მონანიება,Released,1984-06-30,,215496.0,0,False,False,ka,0.933995,,153.0,4,,False,6.4,11.0
46460,Wanda Nevada,Wanda Nevada,Released,1979-06-01,,2411145.0,0,False,False,en,1.267946,,107.0,1,A PRO & A CON. The rest is history.,False,6.5,9.0
164184,"Bless Me, Ultima","Bless Me, Ultima",Released,2013-02-22,,1553826.0,0,False,False,en,0.779768,,106.0,1,,False,6.4,9.0
192577,Space Pirate Captain Harlock,キャプテンハーロック,Released,2013-09-07,,17137302.0,30000000,False,True,ja,7.857666,,115.0,1,,False,6.4,365.0
16167,From Within,From Within,Released,2009-03-31,,66456.0,0,False,False,en,3.215954,,89.0,1,Death is catching.,False,5.9,40.0
100402,Captain America: The Winter Soldier,Captain America: The Winter Soldier,Released,2014-03-20,,714766572.0,170000000,False,True,en,18.717704,,136.0,1,In heroes we trust.,False,7.6,5881.0
209276,Starred Up,Starred Up,Released,2013-09-09,,54915.0,0,False,False,en,7.047117,,106.0,1,We're all different on the inside.,False,7.1,324.0
86834,Noah,Noah,Released,2014-03-20,,362637473.0,125000000,False,False,en,14.924487,,139.0,1,The end of the world is just the beginning.,False,5.5,2408.0
173455,Mistaken for Strangers,Mistaken for Strangers,Released,2013-09-19,,137460.0,0,False,False,en,0.063568,,75.0,1,,False,7.2,21.0
63143,Blank City,Blank City,Released,2011-04-06,,99303.0,0,False,False,en,0.31754,,94.0,1,,False,6.5,4.0
142159,Across to Singapore,Across to Singapore,Released,1928-04-07,,596000.0,290000,False,False,en,0.140491,,85.0,0,"A boy and a girl---alone against a ship full of mutineers. High adventure on the high seas, with the great star of romance leading the way.",False,7.7,3.0
253239,Diplomacy,Diplomatie,Released,2014-03-05,,3946880.0,0,False,False,fr,3.848346,,84.0,2,,False,7.2,73.0
155084,13 Sins,13 Sins,Released,2014-04-18,,13809.0,5000000,False,False,en,9.067788,,93.0,1,You don't play the game. It plays you.,False,6.2,355.0
188207,The Legend of Hercules,The Legend of Hercules,Released,2014-01-10,,61279452.0,70000000,False,False,en,6.599539,,99.0,1,Every Man Has a Destiny,False,4.4,542.0
145220,Muppets Most Wanted,Muppets Most Wanted,Released,2014-03-20,,80383290.0,50000000,False,True,en,7.244956,,112.0,2,Taking the world by farce,False,6.2,318.0
192134,Dom Hemingway,Dom Hemingway,Released,2013-11-15,,523511.0,0,False,False,en,5.713973999999999,,93.0,1,I want my money plus interest.... and a present,False,5.8,213.0
186997,The Missing Picture,L'image manquante,Released,2014-03-19,,52164.0,0,False,False,fr,1.5688389999999999,,95.0,1,,False,7.2,24.0
215743,Moebius,뫼비우스,Released,2013-09-05,,2340.0,0,False,False,ko,4.333616999999999,,89.0,1,HELL HATH NO FURY LIKE A WOMAN SCORNED,False,6.5,52.0
190955,Blood Ties,Blood Ties,Released,2013-08-22,,2415472.0,25500000,False,False,en,14.934555,,128.0,3,Crime runs in the family.,False,6.0,175.0
110112,Nitro Circus: The Movie,Nitro Circus: The Movie,Released,2012-08-08,,3903479.0,0,False,False,en,4.40284,,92.0,1,,False,6.5,45.0
138222,Best Man Down,Best Man Down,Released,2012-10-20,,1938.0,1500000,False,False,en,5.875708,,90.0,1,,False,6.1,65.0
193612,The Quiet Ones,The Quiet Ones,Released,2014-04-01,,17834867.0,200000,False,False,en,6.322844,,98.0,1,A shocking experiment. An unspeakable evil.,False,5.1,253.0
200505,Draft Day,Draft Day,Released,2014-04-11,,28831145.0,25000000,False,False,en,5.596449,,109.0,1,The greatest victories don't always happen on the field.,False,6.5,309.0
191294,We Are the Best!,Vi är bäst!,Released,2013-03-28,,180590.0,0,False,False,sv,3.727996,,102.0,1,,False,6.9,62.0
180299,The Raid 2,The Raid 2: Berandal,Released,2014-03-27,,2627209.0,4500000,False,True,id,8.434884,,150.0,4,It's Not Over Yet,False,7.6,832.0
102382,The Amazing Spider-Man 2,The Amazing Spider-Man 2,Released,2014-04-16,,705717432.0,200000000,False,True,en,26.23687,,142.0,1,No more secrets.,False,6.5,4274.0
157547,Oculus,Oculus,Released,2013-09-08,,44030246.0,5000000,False,False,en,8.698042999999998,,104.0,1,You see what it wants you to see,False,6.3,1079.0
249660,God's Not Dead,God's Not Dead,Released,2014-03-21,,29789000.0,17000000,False,True,en,6.097499,,113.0,1,What do you believe?,False,5.9,242.0
244509,Cold in July,Cold in July,Released,2014-05-23,,427418.0,0,False,False,en,7.327216,,109.0,1,How many men can one bullet kill?,False,6.3,265.0
50767,American Cyborg: Steel Warrior,American Cyborg: Steel Warrior,Released,1994-01-07,,447784.0,0,False,False,en,0.56257,,94.0,1,,False,4.9,8.0
197796,Beauty and the Beast,La Belle et la Bête,Released,2014-02-12,,49100000.0,33000000,False,False,fr,19.628834,,112.0,2,The legend is reborn...,False,5.8,669.0
172385,Rio 2,Rio 2,Released,2014-03-19,,500188435.0,103000000,False,True,en,8.18534,,102.0,2,"He's villainous, she's venomous.",False,6.3,997.0
214030,Fading Gigolo,Fading Gigolo,Released,2013-09-07,,2681345.0,0,False,False,en,9.596119,,90.0,1,,False,5.9,219.0
157353,Transcendence,Transcendence,Released,2014-04-16,,103039258.0,100000000,False,False,en,9.730176,,119.0,1,"Yesterday, Dr. Will Caster was only human...",False,5.9,2339.0
236751,Heaven is for Real,Heaven is for Real,Released,2014-04-16,,101332962.0,12000000,False,False,en,7.883710000000001,,99.0,1,Unlock the mystery,False,6.1,234.0
193610,The Other Woman,The Other Woman,Released,2014-04-16,,196781193.0,40000000,False,False,en,9.389353999999999,,109.0,1,The oddest friends are about to get even,False,6.2,1467.0
209350,Le Week-End,Le Week-End,Released,2013-10-04,,2225098.0,0,False,False,en,3.7413300000000005,,93.0,1,,False,6.4,50.0
254473,Brick Mansions,Brick Mansions,Released,2014-04-22,,68896829.0,28000000,False,False,en,7.482958999999999,,90.0,1,Undercover and never Outgunned,False,5.7,628.0
210479,Locke,Locke,Released,2014-04-10,,4635300.0,2000000,False,False,en,12.792394,,85.0,1,No turning back,False,6.9,780.0
76649,Pompeii,Pompeii,Released,2014-02-18,,117831631.0,130000000,False,False,en,12.204174,,105.0,1,No warning. No escape.,False,5.2,1294.0
195589,Neighbors,Neighbors,Released,2014-05-08,,268157400.0,18000000,False,True,en,11.90575,,96.0,1,Family vs. Frat,False,6.2,2773.0
49158,Tentacles,Tentacoli,Released,1977-02-25,,3000000.0,750000,False,False,en,0.950176,,102.0,1,It's Turning the Beach ... Into a Buffet!,False,3.8,17.0
174316,A Case of You,A Case of You,Released,2013-11-06,,4187.0,0,False,False,en,5.819403,,91.0,1,He'll be everything she likes but himself.,False,5.4,108.0
205601,Belle,Belle,Released,2013-09-08,,16505460.0,10900000,False,False,en,13.454169,,105.0,1,Based on the inspiring true story,False,7.2,230.0
152599,The Immigrant,The Immigrant,Released,2013-07-03,,5867686.0,16000000,False,False,en,6.985914999999999,,117.0,3,,False,6.2,256.0
19703,A Wednesday!,अ वेडनसडे,Released,2008-09-05,,3500000.0,1400000,False,False,hi,3.143929,,103.0,1,,False,7.0,61.0
38980,The Wild Life,The Wild Life,Released,1984-09-28,,9500000.0,0,False,False,en,7.093984,,96.0,1,It brings all your fantasies to life.,False,6.4,15.0
252680,Moms' Night Out,Moms' Night Out,Released,2014-03-25,,10429707.0,5000000,False,False,en,6.127301999999999,,98.0,1,What could go wrong?,False,5.5,122.0
240832,Lucy,Lucy,Released,2014-07-14,,126546825.0,40000000,False,False,en,36.447603,,89.0,5,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,False,6.3,6048.0
127585,X-Men: Days of Future Past,X-Men: Days of Future Past,Released,2014-05-15,,747862775.0,250000000,False,True,en,26.058586,,131.0,1,"To save the future, they must alter the past",False,7.5,6155.0
124905,Godzilla,Godzilla,Released,2014-05-14,,529076069.0,160000000,False,False,en,14.019239,,123.0,2,The king will rise.,False,6.1,3232.0
187596,Walk of Shame,Walk of Shame,Released,2014-05-02,,59209.0,15000000,False,False,en,7.844705,,95.0,1,Awesome night. Epic aftermath.,False,5.8,561.0
188166,Blue Ruin,Blue Ruin,Released,2014-04-25,,258384.0,0,False,False,en,11.509412,,90.0,1,Revenge comes home,False,6.9,464.0
59981,Legends of Oz: Dorothy's Return,Legends of Oz: Dorothy's Return,Released,2013-06-13,,18662027.0,70000000,False,False,en,6.660309,,88.0,1,There's trouble in OZ...,False,5.8,45.0
212778,Chef,Chef,Released,2014-05-08,,45967935.0,11000000,False,False,en,8.720309,,114.0,2,Starting from scratch never tasted so good.,False,7.2,1203.0
210947,Afflicted,Afflicted,Released,2014-04-04,,121179.0,318000,False,False,en,8.932319999999999,,85.0,3,Captured. On Film.,False,6.4,210.0
232672,Blended,Blended,Released,2014-05-21,,123494610.0,40000000,False,False,en,10.395472,,117.0,1,"Single Dad, No Clue. Single Mum, Flying Solo.",False,6.6,1028.0
198277,Begin Again,Begin Again,Released,2013-09-07,,63464861.0,8000000,False,False,en,10.289628,,104.0,1,You're only as strong as your next move.,False,7.3,1285.0
169853,12 O’Clock Boys,12 O’Clock Boys,Released,2013-01-31,,44.0,0,False,False,en,0.6354920000000001,,76.0,1,,False,6.2,15.0
47901,The One and Only,The One and Only,Released,1978-02-03,,16928137.0,0,False,False,en,0.43491,,97.0,1,She had to marry him. She was too embarrassed to have him as a date.,False,5.5,4.0
102651,Maleficent,Maleficent,Released,2014-05-28,,758539785.0,180000000,False,False,en,19.467404000000002,,97.0,1,Don't believe the fairy tale.,False,7.0,4607.0
192149,The Two Faces of January,The Two Faces of January,Released,2014-05-16,,4507463.0,0,False,False,en,10.652311,,96.0,3,A Mysterious Past. An Unspeakable Secret.,False,5.5,265.0
254474,Zombeavers,Zombeavers,Released,2014-10-20,,14947.0,0,False,False,en,5.599039,,85.0,1,You'll be dammed!,False,4.8,213.0
51069,I Like Killing Flies,I Like Killing Flies,Released,2004-01-01,,14000.0,0,False,False,en,0.8290000000000001,,80.0,0,,False,6.9,11.0
137113,Edge of Tomorrow,Edge of Tomorrow,Released,2014-05-27,,370541256.0,178000000,False,False,en,31.982986,,113.0,1,"Live, Die, Repeat",False,7.6,4979.0
203819,Tracks,Tracks,Released,2014-03-06,,4878242.0,0,False,False,en,0.23999299999999998,,112.0,1,Leave everything behind.,False,7.0,190.0
177677,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,Released,2015-07-23,,682330139.0,150000000,False,True,en,17.836882,,131.0,3,Desperate Times. Desperate Measures.,False,7.1,3274.0
198185,Million Dollar Arm,Million Dollar Arm,Released,2014-05-09,,38307627.0,25000000,False,False,en,9.453942,,124.0,2,"Sometimes to win, sometimes you have to change the game",False,6.6,264.0
192133,Jimi: All Is by My Side,Jimi: All Is by My Side,Released,2013-09-07,,340911.0,0,False,False,en,4.250364,,118.0,1,,False,5.3,63.0
163376,Luv,Luv,Released,1967-07-26,,1000000.0,0,False,False,en,0.985785,,93.0,1,LUV is fun ... try and make it!,False,0.0,0.0
222935,The Fault in Our Stars,The Fault in Our Stars,Released,2014-05-16,,307166834.0,12000000,False,False,en,16.274653,,125.0,1,One Sick Love Story,False,7.6,3868.0
209185,The Grand Seduction,The Grand Seduction,Released,2014-05-30,,3430018.0,12700000,False,False,en,15.108282999999998,,112.0,1,The small town of Tickle Cove needed a doctor. What they got was a miracle.,False,6.7,109.0
175541,Black Nativity,Black Nativity,Released,2013-11-27,,7018189.0,17500000,False,False,en,5.346121,,93.0,1,The Musical Event of the Holiday Season,False,5.8,16.0
140870,Minuscule: Valley of the Lost Ants,Minuscule - La vallée des fourmis perdues,Released,2013-11-17,,30000000.0,19700000,False,False,xx,6.583428,,89.0,1,,False,6.6,128.0
94671,Jayne Mansfield's Car,Jayne Mansfield's Car,Released,2012-02-13,,14836.0,0,False,False,en,1.6557939999999998,,122.0,1,Torn Apart. Driven Together.,False,5.9,21.0
100271,A Letter to Momo,ももへの手紙,Released,2012-04-21,,6748712.0,0,False,False,ja,9.491888000000001,,120.0,1,,False,7.2,70.0
157851,Maps to the Stars,Maps to the Stars,Released,2014-05-21,,1338365.0,0,False,False,en,9.431878999999999,,112.0,1,Eventually stars burn out,False,5.8,398.0
227700,Mindscape,Mindscape,Released,2013-10-13,,1200000.0,4357373,False,False,en,10.860471,,99.0,1,Don't Let Her In,False,6.5,202.0
114574,Bikini Spring Break,Bikini Spring Break,Released,2012-06-26,,500000.0,500000,False,False,en,1.946823,,87.0,1,,False,3.8,20.0
187017,22 Jump Street,22 Jump Street,Released,2014-06-05,,188441614.0,50000000,False,True,en,10.901496,,112.0,1,They're not 21 anymore,False,7.0,3375.0
244088,Human Capital,Il capitale umano,Released,2014-01-09,,5809330.0,6000000,False,False,it,7.217205,,111.0,1,,False,7.4,201.0
156022,The Equalizer,The Equalizer,Released,2014-09-24,,192330738.0,55000000,False,False,en,17.618057,,132.0,1,What do you see when you look at me?,False,7.1,2997.0
82702,How to Train Your Dragon 2,How to Train Your Dragon 2,Released,2014-06-12,,609123048.0,145000000,False,True,en,12.256689,,102.0,1,The training is over.,False,7.6,3163.0
194662,Birdman,Birdman,Released,2014-08-27,,103215094.0,18000000,False,False,en,18.193263,,119.0,1,or (The Unexpected Virtue of Ignorance),False,7.4,4657.0
87368,17 Girls,17 filles,Released,2011-06-13,,201607.0,4141459,False,False,fr,5.109329,,87.0,1,,False,5.6,103.0
85350,Boyhood,Boyhood,Released,2014-06-05,,44349000.0,4000000,False,False,en,6.430591000000001,,164.0,2,12 years in the making.,False,7.5,2008.0
184098,Think Like a Man Too,Think Like a Man Too,Released,2014-06-20,,70181428.0,24000000,False,True,en,7.576924000000001,,105.0,1,,False,6.3,229.0
209451,Jersey Boys,Jersey Boys,Released,2014-06-05,,67347013.0,40000000,False,False,en,6.447072,,134.0,1,,False,6.8,257.0
250658,The Internet's Own Boy: The Story of Aaron Swartz,The Internet's Own Boy: The Story of Aaron Swartz,Released,2014-06-27,,48911.0,0,False,False,en,6.114898,,105.0,1,Information is power.,False,7.8,180.0
91314,Transformers: Age of Extinction,Transformers: Age of Extinction,Released,2014-06-25,,1091405097.0,210000000,False,True,en,18.495599,,165.0,1,This is not war. It's extinction.,False,5.8,3136.0
169607,Finding Vivian Maier,Finding Vivian Maier,Released,2014-03-28,,1503616.0,0,False,False,en,7.035082000000001,,83.0,1,,False,7.8,112.0
171372,Frank,Frank,Released,2014-05-02,,645186.0,0,False,False,en,5.8478449999999995,,95.0,1,"When you think you've gone far enough, go farther.",False,6.8,667.0
218836,Planes: Fire & Rescue,Planes: Fire & Rescue,Released,2014-07-17,,151165787.0,50000000,False,True,en,7.579855,,83.0,1,"When others fly out, heroes fly in.",False,5.8,286.0
262340,Mrs. Brown's Boys D'Movie,Mrs. Brown's Boys D'Movie,Released,2014-06-27,,23000000.0,5900000,False,False,en,1.840891,,94.0,1,,False,4.7,34.0
226486,Tammy,Tammy,Released,2014-07-02,,100525432.0,20000000,False,False,en,7.359522,,97.0,1,She hit the road. The road hit back.,False,5.0,508.0
242224,The Babadook,The Babadook,Released,2014-05-22,,6676471.0,2000000,False,False,en,8.832788,,93.0,1,"If it's in a word, or it's in a look, you can't get rid of the Babadook.",False,6.5,1890.0
267999,White God,Fehér Isten,Released,2014-06-12,,282358.0,2200000,False,False,hu,6.313465,,121.0,2,The unwanted will have their day.,False,6.6,105.0
244786,Whiplash,Whiplash,Released,2014-10-10,,13092000.0,3300000,False,False,en,64.29999000000001,,105.0,1,The road to greatness can take you to the edge.,False,8.3,4376.0
210577,Gone Girl,Gone Girl,Released,2014-10-01,,369330363.0,61000000,False,False,en,154.80100900000002,,145.0,1,You don't know what you've got 'til it's...,False,7.9,6023.0
119450,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,Released,2014-06-26,,710644566.0,170000000,False,True,en,75.385211,,130.0,1,One last chance for peace.,False,7.3,4511.0
123109,No One Lives,No One Lives,Released,2013-03-09,,74918.0,2900000,False,False,en,7.202832000000001,,86.0,1,No one runs. No one escapes.,False,5.5,173.0
253235,And So It Goes,And So It Goes,Released,2014-07-20,,25312387.0,18000000,False,False,en,7.696839999999999,,94.0,1,,False,5.7,166.0
225886,Sex Tape,Sex Tape,Released,2014-07-17,,126069509.0,40000000,False,False,en,27.470696000000004,,97.0,1,A movie about a movie they don't want you to see.,False,5.2,1733.0
244267,I Origins,I Origins,Released,2014-07-18,,336472.0,0,False,False,en,11.901185,,106.0,1,,False,7.5,1089.0
238636,The Purge: Anarchy,The Purge: Anarchy,Released,2014-07-17,,108782847.0,9000000,False,True,en,27.756026000000002,,104.0,1,"Welcome to America, where one night a year, all crime Is legal.",False,6.6,2008.0
214075,Words and Pictures,Words and Pictures,Released,2013-09-06,,3346257.0,0,False,False,en,3.352204,,111.0,1,,False,6.5,71.0
118340,Guardians of the Galaxy,Guardians of the Galaxy,Released,2014-07-30,,773328629.0,170000000,False,True,en,53.291601,,121.0,1,All heroes start somewhere.,False,7.9,10014.0
208284,The Strange Color of Your Body's Tears,L'étrange couleur des larmes de ton corps,Released,2013-08-12,,7182.0,0,False,False,fr,1.998366,,102.0,2,,False,6.0,41.0
242095,The Signal,The Signal,Released,2014-03-15,,600896.0,4000000,False,False,en,8.536786,,95.0,1,R U Agitated?,False,5.8,639.0
262958,Jimmy's Hall,Jimmy's Hall,Released,2014-05-30,,2606000.0,0,False,False,en,2.839854,,106.0,1,Where Anything Goes and Everyone Belongs.,False,6.5,50.0
138103,The Expendables 3,The Expendables 3,Released,2014-08-04,,206172544.0,90000000,False,True,en,14.753545,,127.0,1,New team. New attitude. New mission.,False,6.1,1830.0
235984,Goliyon Ki Raasleela Ram-Leela,Goliyon Ki Raasleela Ram-Leela,Released,2013-11-15,,32000000.0,0,False,False,hi,6.034115,,150.0,1,Goliyon Ki Raasleela,False,7.1,54.0
184315,Hercules,Hercules,Released,2014-07-23,,243400000.0,100000000,False,False,en,19.606895,,99.0,1,"Before he was a legend, he was a man.",False,5.6,1707.0
